docdb_family_id,application_number,appln_auth,auth_family,priority_auth,appln_filing_year,appln_nr_epodoc,appln_nr_original,docdb_family_size,receiving_office,nb_applicants_x,nb_inventors_x,granted,main_ipc_group,sector,field,nb_applicants_y,nb_inventors_y,person_ctry_code,person_name,person_id,doc_std_name_id,psn_sector,applt_seq_nr,invt_seq_nr,role
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"Lode, Tore",86085907,32662130,UNKNOWN,0,2,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,RU,"Kuznetsov, Dmitry",86108578,36631358,UNKNOWN,0,3,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"Hovland, Tore",86203989,2024137,UNKNOWN,0,1,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,NOVORENDER AS,92850986,39020107,UNKNOWN,1,0,Applicant
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,RU,"KUZNETSOV, Dmitry",76914450,2024137,INDIVIDUAL,0,3,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,RU,"KUZNETSOV, Dmitry",76914450,2024137,INDIVIDUAL,0,2,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"HOVLAND, Tore",74161643,32662130,,0,1,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,NOVOTECH AS,81282210,36389715,COMPANY,1,0,Applicant
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"LODE, Tore",80960829,36631358,,0,2,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"LODE, Tore",80960829,36631358,,0,3,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"HOVLAND, Tore",85804294,32662130,UNKNOWN,0,1,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,"LODE, Tore",85900890,36631358,UNKNOWN,0,2,Inventor
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,NO,Novorender AS,85804303,39020107,UNKNOWN,1,0,Applicant
74130212,WO2020087271W ,WO,"EP, NO, US, WO",NO,2020,"WO2020EP87271, EP20200838056, NO20190001519, US202017783050","EP2020/087271, 20838056, 20191519, 17783050",4,EP,1,3,N,G06T  15,Electrical engineering,Computer technology,1,3,RU,"KUZNETSOV, Dmitry",85840889,2024137,UNKNOWN,0,3,Inventor
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,NEODRILL AS,43334507,18611938,COMPANY,1,0,Applicant
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,"MATHIS, WOLFGANG",52132691,8512150,,0,1,Inventor
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,Wolfgang Mathis,54055639,24200948,,0,1,Inventor
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,"Mathis, Wolfgang",54698226,8512150,,0,2,Inventor
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,NeoDrill AS,57974402,18611938,COMPANY,1,0,Applicant
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,OLE KRISTIAN HOLEN,81456823,35915050,,0,2,Inventor
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,"HOLEN, Ole Kristian",74399080,4070772,,0,2,Inventor
74187338,WO2020061627W ,WO,"GB, NO, US, WO",IB,2020,"WO2020IB61627, GB20230009118, US202318329517, NO20230000664","IB2020/061627, 2309118, 18329517, 20230664",4,IB,1,2,N,B63B  21,Mechanical engineering,Transport,1,2,NO,"Holen, Ole Kristian",90905214,8512150,UNKNOWN,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,Jagtech AS,91905748,32226239,UNKNOWN,1,0,Applicant
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"Ã…NESBUG, Geir Olav",91883833,24099014,UNKNOWN,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"PALLIN, Jan Egil",95087189,1007489,UNKNOWN,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"PALLIN, JAN EGIL",16915906,1007489,,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"PALLIN, JAN EGIL",16915906,1007489,,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"Pallin, Jan Egil",9380107,1007489,INDIVIDUAL,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"ANESBUG, GEIR OLAV",16866056,5266424,,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,  ,"PALLIN, JAN EGIL",41698146,1007489,,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"Ã…nesbug, Geir Olav",56577629,24099014,,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"Ã…nesbug, Geir Olav",56577629,24099014,,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"Ã…nesbug, Geir Olav",56837872,1007489,,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,JAGTECH AS,74314879,32226239,COMPANY,1,0,Applicant
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,JAN EGIL PALLIN,57575168,25733019,,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,GEIR OLAV Ã…NESBUG,67945670,29765734,,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,  ,"Ã…NESBUG, Geir Olav",77935506,24099014,,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"PALLIN, Jan Egil",79345813,1007489,,0,2,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,"Ã…NESBUG, Geir Olav",83375513,24099014,UNKNOWN,0,1,Inventor
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,Jagtech AS,88937193,32226239,UNKNOWN,1,0,Applicant
74211208,EP20840312A ,EP,"AU, BR, CA, EP, NO, SA, US, WO",NO,2020,"EP20200840312, WO2020NO50194, NO20190000879, CA20203146810, AU20200315679, BR20221100430, US202017626409, SA20225431352","20840312, NO2020/050194, 20190879, 3146810, 2020315679, 112022000430, 17626409, 522431352",8,  ,1,2,Y,B01D  35,Chemistry,Chemical engineering,1,2,NO,JAGTECH AS,86165809,32226239,UNKNOWN,1,0,Applicant
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,UNIVERSITETET I OSLO,12530491,311398,UNIVERSITY,1,0,Applicant
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,"Olsbye, Unni",6106504,676289,INDIVIDUAL,0,2,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,"OLSBYE, UNNI",13058195,676289,INDIVIDUAL,0,1,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,Universitetet I Oslo,6244255,4406051,UNIVERSITY,1,0,Applicant
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,  ,"OLSBYE, UNNI",46888716,676289,,0,1,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NL,"XIE, Jingxiu",85408171,34356681,UNKNOWN,0,2,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,  ,"XIE, Jingxiu",89408495,34356681,UNKNOWN,0,2,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NL,"XIE, Jingxiu",90772499,676289,UNKNOWN,0,1,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NL,"XIE, Jingxiu",91919664,34356681,UNKNOWN,0,2,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,UNIVERSITETET I OSLO,92231654,311398,UNKNOWN,1,0,Applicant
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,"OLSBYE, Unni",92279013,676289,UNKNOWN,0,1,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,Universitetet I Oslo,40279,311398,UNIVERSITY,1,0,Applicant
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,0,  ,Universitetei i Oslo,73654520,311398,UNIVERSITY,1,0,Applicant
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NO,"OLSBYE, Unni",90674191,676289,UNKNOWN,0,1,Inventor
74221464,GB202020054A ,GB,"AU, CA, CL, EP, GB, US, WO",GB,2020,"GB20200020054, WO2021EP86514, EP20210844212, CA20213202394, AU20210399133, CL20230001760, US202018265829","GB2020054, EP2021/086514, 21844212, 3202394, 2021399133, 2023001760, 18265829",7,  ,1,0,N,B01J  29,Chemistry,Chemical engineering,1,2,NL,"XIE, Jingxiu",90591395,34356681,UNKNOWN,0,2,Inventor
74285314,GB202101058A ,GB,"GB, NO",NO,2021,"GB20210001058, NO20210001547, NO20200001416","GB2101058, 20211547, 20201416",3,  ,1,0,N,E02B  17,Other fields,Civil engineering,1,3,NO,"PEDERSEN, SKULE",41922807,13816757,INDIVIDUAL,0,2,Inventor
74285314,GB202101058A ,GB,"GB, NO",NO,2021,"GB20210001058, NO20210001547, NO20200001416","GB2101058, 20211547, 20201416",3,  ,1,0,N,E02B  17,Other fields,Civil engineering,1,3,NO,"BEKHOUCHE, Christophe",76909805,33784384,,0,1,Inventor
74285314,GB202101058A ,GB,"GB, NO",NO,2021,"GB20210001058, NO20210001547, NO20200001416","GB2101058, 20211547, 20201416",3,  ,1,0,N,E02B  17,Other fields,Civil engineering,1,0,  ,Aker Offshore Wind AS,79743398,36347712,COMPANY,1,0,Applicant
74285314,GB202101058A ,GB,"GB, NO",NO,2021,"GB20210001058, NO20210001547, NO20200001416","GB2101058, 20211547, 20201416",3,  ,1,0,N,E02B  17,Other fields,Civil engineering,1,3,NO,AKER OFFSHORE WIND OPERATING COMPANY AS,85408175,38100808,UNKNOWN,1,0,Applicant
74285314,GB202101058A ,GB,"GB, NO",NO,2021,"GB20210001058, NO20210001547, NO20200001416","GB2101058, 20211547, 20201416",3,  ,1,0,N,E02B  17,Other fields,Civil engineering,1,3,NO,"Gullaksen, Jarle",88710029,40524415,UNKNOWN,0,3,Inventor
74646292,US202016995564A ,US,US,US,2020,"US202016995564, US202117500897, US202318306961","16995564, 17500897, 18306961",3,  ,1,2,Y,G06T  11,Electrical engineering,Computer technology,1,2,NO,"SANDSMARK, Martin Tobias Holmedahl",72350965,25414723,,0,1,Inventor
74646292,US202016995564A ,US,US,US,2020,"US202016995564, US202117500897, US202318306961","16995564, 17500897, 18306961",3,  ,1,2,Y,G06T  11,Electrical engineering,Computer technology,1,2,NO,Remarkable AS,72354436,24389226,COMPANY,1,0,Applicant
74646292,US202016995564A ,US,US,US,2020,"US202016995564, US202117500897, US202318306961","16995564, 17500897, 18306961",3,  ,1,2,Y,G06T  11,Electrical engineering,Computer technology,1,2,NO,"Sletta, Gunnar",79676582,25642047,,0,2,Inventor
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"AUSTRHEIM, TROND",40922336,1875500,INDIVIDUAL,0,1,Inventor
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,Autostore Technology AS,54605202,24259468,COMPANY,1,0,Applicant
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,Autostore Technology AS,55432507,24259468,COMPANY,1,0,Applicant
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"AUSTRHEIM, Trond",72188935,1875500,,0,1,Inventor
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,AUTOSTORE TECHNOLOGY AS,55896095,24259468,COMPANY,1,0,Applicant
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"Austrheim, Trond",57979917,24524983,,0,1,Inventor
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,  ,AUTOSTORE TECHNOLOGY AS,58828262,24259468,COMPANY,1,0,Applicant
74947425,WO2021056647W ,WO,"CN, EP, NO, US, WO",NO,2021,"WO2021EP56647, EP20210712799, NO20200000346, CN20218024140, US202117911829","EP2021/056647, 21712799, 20200346, 202180024140, 17911829",5,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,  ,AUSTRHEIM TROND,58826234,1875500,,0,1,Inventor
75162023,US202017118794A ,US,US,EP,2020,US202017118794,17118794,1,  ,1,4,Y,G06Q  10,Electrical engineering,IT methods for management,1,4,NO,Tomra Systems ASA,6898998,16169,COMPANY,1,0,Applicant
75162023,US202017118794A ,US,US,EP,2020,US202017118794,17118794,1,  ,1,4,Y,G06Q  10,Electrical engineering,IT methods for management,1,4,NO,"Saether, Geir",10070286,16170,INDIVIDUAL,0,1,Inventor
75162023,US202017118794A ,US,US,EP,2020,US202017118794,17118794,1,  ,1,4,Y,G06Q  10,Electrical engineering,IT methods for management,1,4,NO,"Sivertsen, Ronald",10070323,16171,INDIVIDUAL,0,2,Inventor
75162023,US202017118794A ,US,US,EP,2020,US202017118794,17118794,1,  ,1,4,Y,G06Q  10,Electrical engineering,IT methods for management,1,4,NO,"Lunde, Tom",10070324,16172,INDIVIDUAL,0,3,Inventor
